year,state,main_species_group,species_name,live_weight,landed_weight
2014,VERACRUZ,TIBURON,TIBURON ANGELITO ENT. FCO. (SQUATINA SQUATINA),5,5
2014,VERACRUZ,TIBURON,TIBURON AZUL ENT. FCO. (PRIONACE GLAUCA),816,816
2014,VERACRUZ,TIBURON,TIBURON CARNE SECA,19575,7830
2014,VERACRUZ,TIBURON,TIBURON CHATO DESV. FCO.,1199,1090
2014,VERACRUZ,TIBURON,TIBURON CHATO DESV. Y DESC. FCO.,10050,8040
2014,VERACRUZ,TIBURON,TIBURON CHATO ENT. FCO.,97885,97885
2014,VERACRUZ,TIBURON,TIBURON CHATO FILETE FCO.,336,140
2014,VERACRUZ,TIBURON,TIBURON DESV. FCO.,825,750
2014,VERACRUZ,TIBURON,TIBURON DESV. Y DESC. FCO.,11997,7998
2014,VERACRUZ,TIBURON,TIBURON ENT. FCO.,48395,48395
2014,VERACRUZ,TIBURON,TIBURON LIMON ENT. FCO.,1251,1251
2014,VERACRUZ,TIBURON,TIBURON MAKO DESV. Y DESC. FCO. (ISURUS OXYRINCHUS),14536.25,11629
2014,VERACRUZ,TIBURON,TIBURON MAKO ENT. FCO. (ISURUS OXYRINCHUS),70,70
2014,VERACRUZ,TIBURON,TIBURON MAMON ENT. FCO. (MUSTELUS LUNULATUS),1945,1945
2014,VERACRUZ,TIBURON,TIBURON MARTILLO ENT. FCO. (SPHYRNA LEWINI),1300,1300
2014,VERACRUZ,TIBURON,TIBURON PIEL DE FCA.,0,2120
2014,VERACRUZ,TIBURON,TIBURON PRIETO ENT. FCO.,7668,7668
2014,VERACRUZ,TIBURON,TIBURON RAYADO ENT. FCO.,2567,2567
2014,VERACRUZ,TIBURON,TIBURON TIGRE ENT. FCO.,950,950
2014,VERACRUZ,TIBURON,TIBURON VOLADOR ENT. FCO.,382,382
2014,VERACRUZ,TIBURON,TIBURON ZORRO DESV. Y DESC. FCO. (ALOPIAS VULPINUS),2150,1720
2014,VERACRUZ,TIBURON,TIBURON ZORRO ENT. FCO. (ALOPIAS VULPINUS),556,556
2014,VERACRUZ,TIBURON,TINTORERA DESV. Y DESC. FCA.,3370.5,2247
2014,VERACRUZ,TIBURON,TINTORERA ENT. FCA.,152,152
2014,VERACRUZ,TIBURON,TORO ENT. FCO.,965,965
2014,VERACRUZ,TIBURON,TRIPA DESC. Y DESV. FCA.,187.5,150
2014,VERACRUZ,TIBURON,TRIPA DESV. FCA.,4565,4150
2014,VERACRUZ,TIBURON,TRIPA ENT. FCA.,23319,23319
2014,YUCATAN,CAZON,CAZON DESV. FCO.,175154.10000000012,159231
2014,YUCATAN,CAZON,CAZON ENT. FCO.,1279,1279
2014,YUCATAN,TIBURON,CORNUDA DESV. Y DESC. FCA. (SPHYRNA ZYGAENA),625,500
2014,YUCATAN,TIBURON,GATA DESV. Y DESC. FCA.,3928.5,2619
2014,YUCATAN,TIBURON,TIBURON ALETA CARTON ENT. FCO.,90445,90445
2014,YUCATAN,TIBURON,TIBURON CHATO DESV. FCO.,1100,1000
2014,YUCATAN,TIBURON,TIBURON DESV. FCO.,432.3,393
2014,YUCATAN,TIBURON,TIBURON ENT. FCO.,18560,18560
2014,YUCATAN,TIBURON,TIBURON MARTILLO DESV. FCO. (SPHYRNA LEWINI),1067,970
2014,YUCATAN,TIBURON,TIBURON PICUDO DESV. FCO.,550,500
2015,CAMPECHE,CAZON,CAZON DE PLAYA ENT. FCO.,108,108
2015,CAMPECHE,CAZON,CAZON DESV. FCO.,309.1,281
2015,CAMPECHE,CAZON,CAZON ENT. FCO.,234027,234027
2015,CAMPECHE,TIBURON,CABEZA DE PALA ENT. FCA.,3847,3847
2015,CAMPECHE,TIBURON,CAÑA HUECA ENT. FCA.,1890,1890
2015,CAMPECHE,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),35582,35582
2015,CAMPECHE,TIBURON,GATA ENT. FCA.,3489,3489
2015,CAMPECHE,TIBURON,JAQUETON ENT. FCO.,31983,31983
2015,CAMPECHE,TIBURON,PEZ MARTILLO ENT. FCO. (SPHYRNA LEWINI),1370,1370
2015,CAMPECHE,TIBURON,TIBURON CHATO ENT. FCO.,3573,3573
2015,CAMPECHE,TIBURON,TIBURON ENT. FCO.,108857,108857
2015,CAMPECHE,TIBURON,TIBURON MARTILLO ENT. FCO. (SPHYRNA LEWINI),786,786
2015,CAMPECHE,TIBURON,TINTORERA ENT. FCA.,150,150
2015,CAMPECHE,TIBURON,TORO ENT. FCO.,3080,3080
2015,TABASCO,CAZON,CAZON ENT. FCO.,94897,94897
2015,TABASCO,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),37724,37724
2015,TABASCO,TIBURON,TIBURON AMARILLO ENT. FCO.,1000,1000
2015,TABASCO,TIBURON,TIBURON CHATO ENT. FCO.,2631,2631
2015,TABASCO,TIBURON,TIBURON ENT. FCO.,114100,114100
2015,TABASCO,TIBURON,TIBURON PRIETO DESV. FCO.,7338.1,6671
2015,TABASCO,TIBURON,TIBURON PRIETO ENT. FCO.,385132,385132
2015,TABASCO,TIBURON,TINTORERA ENT. FCA.,1353,1353
2015,TAMAULIPAS,CAZON,CAZON DE LEY DESV. FCO.,62656,56960
2015,TAMAULIPAS,CAZON,CAZON DE LEY ENT. FCO.,710,710
2015,TAMAULIPAS,CAZON,CAZON DESV. FCO.,58471.05,53155.5
2015,TAMAULIPAS,CAZON,CAZON DESV. Y DESC. FCO.,237.5,190
2015,TAMAULIPAS,CAZON,CAZON ENT. FCO.,569694,569694
2015,TAMAULIPAS,TIBURON,ANGELITO DESV. FCO. (SQUATINA SQUATINA),2750,2500
2015,TAMAULIPAS,TIBURON,CORNUDA DESV. FCA. (SPHYRNA ZYGAENA),11132,10120
2015,TAMAULIPAS,TIBURON,CORNUDA DESV. Y DESC. FCA. (SPHYRNA ZYGAENA),5500,4400
2015,TAMAULIPAS,TIBURON,PUNTINEGRO ENT. FCO.,8595,8595
2015,TAMAULIPAS,TIBURON,TIBURON CHATO DESV. FCO.,15283.4,13894
2015,TAMAULIPAS,TIBURON,TIBURON CHATO DESV. Y DESC. FCO.,5566.25,4453
2015,TAMAULIPAS,TIBURON,TIBURON CHATO ENT. FCO.,260779,260779
2015,TAMAULIPAS,TIBURON,TIBURON DESV. FCO.,50.6,46
2015,TAMAULIPAS,TIBURON,TIBURON DESV. Y DESC. FCO.,15199.5,10133
2015,TAMAULIPAS,TIBURON,TIBURON ENCERADO ENT. FCO.,600,600
2015,TAMAULIPAS,TIBURON,TIBURON ENT. FCO.,79230,79230
2015,TAMAULIPAS,TIBURON,TIBURON MAMON DESV. Y DESC. FCO. (MUSTELUS LUNULATUS),1618.75,1295
2015,TAMAULIPAS,TIBURON,TIBURON MARTILLO DESV. Y DESC. FCO. (SPHYRNA LEWINI),525,420
2015,TAMAULIPAS,TIBURON,TIBURON PICUDO DESV. Y DESC. FCO.,356.25,285
2015,TAMAULIPAS,TIBURON,TIBURON PRIETO DESV. Y DESC. FCO.,3696.25,2957
2015,TAMAULIPAS,TIBURON,TIBURON PRIETO ENT. FCO.,400,400
2015,TAMAULIPAS,TIBURON,TINTORERA DESV. Y DESC. FCA.,22.5,15
2015,TAMAULIPAS,TIBURON,TINTORERA ENT. FCA.,400,400
2015,TAMAULIPAS,TIBURON,TRIPA DESV. FCA.,13765.400000000001,12514
2015,TAMAULIPAS,TIBURON,TRIPA ENT. FCA.,30347,30347
2015,VERACRUZ,CAZON,CAZON DE LEY DESV. FCO.,13176.019999999999,11978.2
2015,VERACRUZ,CAZON,CAZON DE LEY ENT. FCO.,76430,76430
2015,VERACRUZ,CAZON,CAZON DESV. FCO.,15868.599999999999,14426
2015,VERACRUZ,CAZON,CAZON ENT. FCO.,157524,157524
2015,VERACRUZ,CAZON,CAZON LIMON DESV. FCO.,132,120
2015,VERACRUZ,CAZON,CAZON LIMON ENT. FCO.,789,789
2015,VERACRUZ,TIBURON,ALETA DE TIBURON,0,823
2015,VERACRUZ,TIBURON,CAÑA HUECA DESV. FCA.,638,580
2015,VERACRUZ,TIBURON,CORNUDA DESV. FCA. (SPHYRNA ZYGAENA),726,660
2015,VERACRUZ,TIBURON,CORNUDA DESV. Y DESC. FCA. (SPHYRNA ZYGAENA),2098.75,1679
2015,VERACRUZ,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),3272,3272
2015,VERACRUZ,TIBURON,GATA ENT. FCA.,560,560
2015,VERACRUZ,TIBURON,PUNTINEGRO ENT. FCO.,1610,1610
2015,VERACRUZ,TIBURON,TIBURON ALETA CARTON DESV. Y DESC.,1795,1436
2015,VERACRUZ,TIBURON,TIBURON ALETA CARTON ENT. FCO.,5229,5229
2015,VERACRUZ,TIBURON,TIBURON ALETA CARTON FILETE FCO.,4800,2000
2015,VERACRUZ,TIBURON,TIBURON ANGELITO ENT. FCO. (SQUATINA SQUATINA),808,808
2015,VERACRUZ,TIBURON,TIBURON AZUL ENT. FCO. (PRIONACE GLAUCA),1500,1500
2015,VERACRUZ,TIBURON,TIBURON CHATO DESV. FCO.,15759.699999999999,14327
2015,VERACRUZ,TIBURON,TIBURON CHATO DESV. Y DESC. FCO.,19301.25,15441
2015,VERACRUZ,TIBURON,TIBURON CHATO ENT. FCO.,90723,90723
2015,VERACRUZ,TIBURON,TIBURON DESV. FCO.,4464.9,4059
2015,VERACRUZ,TIBURON,TIBURON DESV. Y DESC. FCO.,10972.5,7315
2015,VERACRUZ,TIBURON,TIBURON ENT. FCO.,203640,203640
2015,VERACRUZ,TIBURON,TIBURON LIMON ENT. FCO.,2078,2078
2015,VERACRUZ,TIBURON,TIBURON MAKO DESV. Y DESC. FCO. (ISURUS OXYRINCHUS),3673.75,2939
2015,VERACRUZ,TIBURON,TIBURON MAKO ENT. FCO. (ISURUS OXYRINCHUS),140,140
2015,VERACRUZ,TIBURON,TIBURON MAMON ENT. FCO. (MUSTELUS LUNULATUS),200,200
2015,VERACRUZ,TIBURON,TIBURON PIEL DE FCA.,0,20
2015,VERACRUZ,TIBURON,TIBURON TIGRE ENT. FCO.,180,180
2015,VERACRUZ,TIBURON,TIBURON VOLADOR ENT. FCO.,156,156
2015,VERACRUZ,TIBURON,TIBURON ZORRO DESV. Y DESC. FCO. (ALOPIAS VULPINUS),4788.75,3831
2015,VERACRUZ,TIBURON,TIBURON ZORRO ENT. FCO. (ALOPIAS VULPINUS),264,264
2015,VERACRUZ,TIBURON,TINTORERA DESV. Y DESC. FCA.,5536.5,3691
2015,VERACRUZ,TIBURON,TINTORERA ENT. FCA.,314,314
2015,VERACRUZ,TIBURON,TORO DESV. FCO.,719.4,654
2015,VERACRUZ,TIBURON,TRIPA DESV. FCA.,11704,10640
2015,VERACRUZ,TIBURON,TRIPA ENT. FCA.,59708,59708
2015,YUCATAN,CAZON,CAZON DESV. FCO.,198141.89999999988,180129
2015,YUCATAN,CAZON,CAZON ENT. FCO.,2860,2860
2015,YUCATAN,TIBURON,CORNUDA DESV. FCA. (SPHYRNA ZYGAENA),2992,2720
2015,YUCATAN,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),247,247
2015,YUCATAN,TIBURON,GATA DESV. Y DESC. FCA.,14229,9486
2015,YUCATAN,TIBURON,TIBURON ALETA CARTON DESV. FCO.,941.6,856
2015,YUCATAN,TIBURON,TIBURON ALETA CARTON ENT. FCO.,148630,148630
2015,YUCATAN,TIBURON,TIBURON DESV. FCO.,641.3,583
2015,YUCATAN,TIBURON,TIBURON ENT. FCO.,15246.27,15246.27
2015,YUCATAN,TIBURON,TIBURON LIMON DESV. FCO.,708.4,644
2015,YUCATAN,TIBURON,TIBURON MARTILLO DESV. FCO. (SPHYRNA LEWINI),1100,1000
2015,YUCATAN,TIBURON,TIBURON MARTILLO DESV. Y DESC. FCO. (SPHYRNA LEWINI),1000,800
2015,YUCATAN,TIBURON,TINTORERA ENT. FCA.,473,473
2016,CAMPECHE,CAZON,CAZON ENT. FCO.,286236,286236
2016,CAMPECHE,TIBURON,CABEZA DE PALA ENT. FCA.,3715,3715
2016,CAMPECHE,TIBURON,CAÑA HUECA ENT. FCA.,510,510
2016,CAMPECHE,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),79720,79720
2016,CAMPECHE,TIBURON,GATA ENT. FCA.,495,495
2016,CAMPECHE,TIBURON,JAQUETON ENT. FCO.,17266,17188
2016,CAMPECHE,TIBURON,PEZ MARTILLO ENT. FCO. (SPHYRNA LEWINI),650,650
2016,CAMPECHE,TIBURON,TIBURON CHATO ENT. FCO.,60,60
2016,CAMPECHE,TIBURON,TIBURON ENT. FCO.,142190,142190
2016,CAMPECHE,TIBURON,TIBURON MARTILLO ENT. FCO. (SPHYRNA LEWINI),2799,2799
2016,CAMPECHE,TIBURON,TINTORERA ENT. FCA.,14,14
2016,CAMPECHE,TIBURON,TORO ENT. FCO.,1330,1330
2016,TABASCO,CAZON,CAZON DE LEY ENT. FCO.,2080,2080
2016,TABASCO,CAZON,CAZON ENT. FCO.,103901,103901
2016,TABASCO,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),36335,36335
2016,TABASCO,TIBURON,TIBURON CHATO ENT. FCO.,1400,1400
2016,TABASCO,TIBURON,TIBURON ENT. FCO.,350998,350998
2016,TABASCO,TIBURON,TIBURON MARTILLO ENT. FCO. (SPHYRNA LEWINI),3820,3820
2016,TABASCO,TIBURON,TIBURON PRIETO ENT. FCO.,100121,100121
2016,TABASCO,TIBURON,TIBURON TIGRE ENT. FCO.,2375,2375
2016,TABASCO,TIBURON,TINTORERA ENT. FCA.,9616,9616
2016,TABASCO,TIBURON,TRIPA ENT. FCA.,240,240
2016,TAMAULIPAS,CAZON,CAZON DE LEY DESV. FCO.,69525.5,63205
2016,TAMAULIPAS,CAZON,CAZON DE LEY ENT. FCO.,180,180
2016,TAMAULIPAS,CAZON,CAZON DESV. FCO.,103090.90000000004,93719
2016,TAMAULIPAS,CAZON,CAZON ENT. FCO.,650450.2,650450.2
2016,TAMAULIPAS,TIBURON,ANGELITO DESV. FCO. (SQUATINA SQUATINA),4952.2,4502
2016,TAMAULIPAS,TIBURON,ANGELITO ENT. FCO. (SQUATINA SQUATINA),729,729
2016,TAMAULIPAS,TIBURON,CORNUDA DESV. FCA. (SPHYRNA ZYGAENA),330,300
2016,TAMAULIPAS,TIBURON,CORNUDA DESV. Y DESC. FCA. (SPHYRNA ZYGAENA),11887.5,9510
2016,TAMAULIPAS,TIBURON,PUNTINEGRO ENT. FCO.,14435,14435
2016,TAMAULIPAS,TIBURON,TIBURON ALETA BLANCA ENT. FCO.,3,3
2016,TAMAULIPAS,TIBURON,TIBURON CHATO DESV. FCO.,8053.1,7321
2016,TAMAULIPAS,TIBURON,TIBURON CHATO DESV. Y DESC. FCO.,6265,5012
2016,TAMAULIPAS,TIBURON,TIBURON CHATO ENT. FCO.,246112,246112
2016,TAMAULIPAS,TIBURON,TIBURON DESV. FCO.,15789.400000000003,14354
2016,TAMAULIPAS,TIBURON,TIBURON DESV. Y DESC. FCO.,84193.5,56129
2016,TAMAULIPAS,TIBURON,TIBURON ENT. FCO.,96594,96594
2016,TAMAULIPAS,TIBURON,TIBURON ESPINOZO ENT. FCO.,1044,1044
2016,TAMAULIPAS,TIBURON,TIBURON PICUDO ENT. FCO.,1600,1600
2016,TAMAULIPAS,TIBURON,TIBURON PRIETO DESV. Y DESC. FCO.,1143.75,915
2016,TAMAULIPAS,TIBURON,TIBURON PRIETO ENT. FCO.,747,747
2016,TAMAULIPAS,TIBURON,TORO DESV. FCO.,390.5,355
2016,TAMAULIPAS,TIBURON,TRIPA DESV. FCA.,38646.30000000002,35133
2016,TAMAULIPAS,TIBURON,TRIPA ENT. FCA.,44560,44560
2016,VERACRUZ,CAZON,CAZON DE LEY DESV. FCO.,9995.699999999999,9087
2016,VERACRUZ,CAZON,CAZON DE LEY ENT. FCO.,91353,91353
2016,VERACRUZ,CAZON,CAZON DESV. FCO.,4854.3,4413
2016,VERACRUZ,CAZON,CAZON ENT. FCO.,244855,244855
2016,VERACRUZ,CAZON,CAZON LIMON ENT. FCO.,115,115
2016,VERACRUZ,TIBURON,ANGELITO ENT. FCO. (SQUATINA SQUATINA),2,2
2016,VERACRUZ,TIBURON,CAÑA HUECA DESV. FCA.,159.5,145
2016,VERACRUZ,TIBURON,CAÑA HUECA ENT. FCA.,100,100
2016,VERACRUZ,TIBURON,CORNUDA DESV. FCA. (SPHYRNA ZYGAENA),777.7,707
2016,VERACRUZ,TIBURON,CORNUDA DESV. Y DESC. FCA. (SPHYRNA ZYGAENA),386.25,309
2016,VERACRUZ,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),2596,2596
2016,VERACRUZ,TIBURON,GATA ENT. FCA.,242,242
2016,VERACRUZ,TIBURON,PUNTINEGRO ENT. FCO.,4206,4206
2016,VERACRUZ,TIBURON,TIBURON ALETA CARTON DESV. Y DESC.,62.5,50
2016,VERACRUZ,TIBURON,TIBURON ALETA CARTON ENT. FCO.,3386,3386
2016,VERACRUZ,TIBURON,TIBURON CHATO DESV. FCO.,32267.399999999998,29334
2016,VERACRUZ,TIBURON,TIBURON CHATO DESV. Y DESC. FCO.,19556.25,15645
2016,VERACRUZ,TIBURON,TIBURON CHATO ENT. FCO.,151586,151586
2016,VERACRUZ,TIBURON,TIBURON DESV. FCO.,3872.0000000000005,3520
2016,VERACRUZ,TIBURON,TIBURON DESV. Y DESC. FCO.,11730,7820
2016,VERACRUZ,TIBURON,TIBURON ENT. FCO.,351353,351353
2016,VERACRUZ,TIBURON,TIBURON MAKO DESV. Y DESC. FCO. (ISURUS OXYRINCHUS),4797.5,3838
2016,VERACRUZ,TIBURON,TIBURON MAKO ENT. FCO. (ISURUS OXYRINCHUS),469,469
2016,VERACRUZ,TIBURON,TIBURON MAMON ENT. FCO. (MUSTELUS LUNULATUS),641,641
2016,VERACRUZ,TIBURON,TIBURON VOLADOR ENT. FCO.,470,470
2016,VERACRUZ,TIBURON,TIBURON ZORRO DESV. Y DESC. FCO. (ALOPIAS VULPINUS),6836.25,5469
2016,VERACRUZ,TIBURON,TIBURON ZORRO ENT. FCO. (ALOPIAS VULPINUS),860,860
2016,VERACRUZ,TIBURON,TINTORERA DESV. Y DESC. FCA.,5745,3830
2016,VERACRUZ,TIBURON,TINTORERA ENT. FCA.,1107,1107
2016,VERACRUZ,TIBURON,TORO ENT. FCO.,1140,1140
2016,VERACRUZ,TIBURON,TRIPA DESV. FCA.,10206.900000000001,9279
2016,VERACRUZ,TIBURON,TRIPA ENT. FCA.,42937,42937
2016,YUCATAN,CAZON,CAZON DESV. FCO.,181802.50000000015,165275
2016,YUCATAN,CAZON,CAZON ENT. FCO.,2015,2015
2016,YUCATAN,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),4743,4743
2016,YUCATAN,TIBURON,GATA DESV. Y DESC. FCA.,7164,4776
2016,YUCATAN,TIBURON,TIBURON ALETA CARTON DESV. FCO.,770,700
2016,YUCATAN,TIBURON,TIBURON ALETA CARTON ENT. FCO.,105347,105347
2016,YUCATAN,TIBURON,TIBURON DESV. FCO.,1092.3,993
2016,YUCATAN,TIBURON,TIBURON ENT. FCO.,11474,11474
2016,YUCATAN,TIBURON,TIBURON LIMON DESV. FCO.,275,250
2017,CAMPECHE,CAZON,CAZON ENT. FCO.,227541,227541
2017,CAMPECHE,TIBURON,CABEZA DE PALA ENT. FCA.,3526,3526
2017,CAMPECHE,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),9461,9461
2017,CAMPECHE,TIBURON,GATA ENT. FCA.,475,475
2017,CAMPECHE,TIBURON,JAQUETON ENT. FCO.,5087.25,4895
2017,CAMPECHE,TIBURON,PEZ MARTILLO ENT. FCO. (SPHYRNA LEWINI),1650,1650
2017,CAMPECHE,TIBURON,TIBURON DESV. FCO.,814,740
2017,CAMPECHE,TIBURON,TIBURON ENT. FCO.,57206,57206
2017,CAMPECHE,TIBURON,TIBURON MARTILLO ENT. FCO. (SPHYRNA LEWINI),10100,10100
2017,CAMPECHE,TIBURON,TORO ENT. FCO.,450,450
2017,TABASCO,CAZON,CAZON DE LEY ENT. FCO.,20,20
2017,TABASCO,CAZON,CAZON ENT. FCO.,121364,121364
2017,TABASCO,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),108482,108482
2017,TABASCO,TIBURON,TIBURON CHATO ENT. FCO.,12990,12990
2017,TABASCO,TIBURON,TIBURON ENT. FCO.,245002,245002
2017,TABASCO,TIBURON,TIBURON MAKO ENT. FCO. (ISURUS OXYRINCHUS),7074,7074
2017,TABASCO,TIBURON,TIBURON MARTILLO ENT. FCO. (SPHYRNA LEWINI),3150,3150
2017,TABASCO,TIBURON,TIBURON PRIETO ENT. FCO.,50010,50010
2017,TABASCO,TIBURON,TINTORERA ENT. FCA.,300,300
2017,TABASCO,TIBURON,TRIPA ENT. FCA.,300,300
2017,TAMAULIPAS,CAZON,CAZON DE LEY DESV. FCO.,102897.3,93543
2017,TAMAULIPAS,CAZON,CAZON DE LEY ENT. FCO.,2650,2650
2017,TAMAULIPAS,CAZON,CAZON DESV. FCO.,190787.30000000008,173443
2017,TAMAULIPAS,CAZON,CAZON ENT. FCO.,834785,834785
2017,TAMAULIPAS,TIBURON,ANGELITO DESV. FCO. (SQUATINA SQUATINA),4459.4000000000005,4054
2017,TAMAULIPAS,TIBURON,ANGELITO ENT. FCO. (SQUATINA SQUATINA),280,280
2017,TAMAULIPAS,TIBURON,CORNUDA DESV. Y DESC. FCA. (SPHYRNA ZYGAENA),48767.5,39014
2017,TAMAULIPAS,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),9700,9700
2017,TAMAULIPAS,TIBURON,PUNTINEGRO ENT. FCO.,21912,21912
2017,TAMAULIPAS,TIBURON,TIBURON AZUL ENT. FCO. (PRIONACE GLAUCA),1410,1410
2017,TAMAULIPAS,TIBURON,TIBURON CHATO DESV. FCO.,2003.1,1821
2017,TAMAULIPAS,TIBURON,TIBURON CHATO DESV. Y DESC. FCO.,9900,7920
2017,TAMAULIPAS,TIBURON,TIBURON CHATO ENT. FCO.,242288,242288
2017,TAMAULIPAS,TIBURON,TIBURON COLUDO ENT. FCO. (ALOPIAS PELAGICUS),267,267
2017,TAMAULIPAS,TIBURON,TIBURON DESV. FCO.,9952.800000000001,9048
2017,TAMAULIPAS,TIBURON,TIBURON DESV. Y DESC. FCO.,64642.5,43095
2017,TAMAULIPAS,TIBURON,TIBURON ENT. FCO.,172297,172297
2017,TAMAULIPAS,TIBURON,TIBURON PICUDO DESV. Y DESC. FCO.,1193.75,955
2017,TAMAULIPAS,TIBURON,TIBURON PICUDO ENT. FCO.,170,170
2017,TAMAULIPAS,TIBURON,TIBURON PRIETO DESV. Y DESC. FCO.,112.5,90
2017,TAMAULIPAS,TIBURON,TIBURON PRIETO ENT. FCO.,300,300
2017,TAMAULIPAS,TIBURON,TIBURON SULFIN ENT. FCO.,412,412
2017,TAMAULIPAS,TIBURON,TORO DESV. FCO.,495,450
2017,TAMAULIPAS,TIBURON,TRIPA DESV. FCA.,67108.8,61008
2017,TAMAULIPAS,TIBURON,TRIPA ENT. FCA.,42005,42005
2017,VERACRUZ,CAZON,CAZON DE LEY DESV. FCO.,5621,5110
2017,VERACRUZ,CAZON,CAZON DE LEY ENT. FCO.,70081,70081
2017,VERACRUZ,CAZON,CAZON DESV. FCO.,7581.2,6892
2017,VERACRUZ,CAZON,CAZON ENT. FCO.,205704,205704
2017,VERACRUZ,CAZON,CAZON LIMON ENT. FCO.,4,4
2017,VERACRUZ,TIBURON,ALETA FCA DE TIBURON MAKO (ISURUS OXYRINCHUS),0,2380
2017,VERACRUZ,TIBURON,CORNUDA DESV. FCA. (SPHYRNA ZYGAENA),529.1,481
2017,VERACRUZ,TIBURON,CORNUDA DESV. Y DESC. FCA. (SPHYRNA ZYGAENA),2618.75,2095
2017,VERACRUZ,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),5062,5062
2017,VERACRUZ,TIBURON,GATA ENT. FCA.,390,390
2017,VERACRUZ,TIBURON,PUNTINEGRO ENT. FCO.,1158,1158
2017,VERACRUZ,TIBURON,TIBURON ALETA CARTON DESV. FCO.,88,80
2017,VERACRUZ,TIBURON,TIBURON ALETA CARTON DESV. Y DESC.,1078.75,863
2017,VERACRUZ,TIBURON,TIBURON ALETA CARTON ENT. FCO.,7237,7237
2017,VERACRUZ,TIBURON,TIBURON CHATO DESV. FCO.,29648.299999999996,26953
2017,VERACRUZ,TIBURON,TIBURON CHATO DESV. Y DESC. FCO.,21546.25,17237
2017,VERACRUZ,TIBURON,TIBURON CHATO ENT. FCO.,152899,152899
2017,VERACRUZ,TIBURON,TIBURON DESV. FCO.,11680.9,10619
2017,VERACRUZ,TIBURON,TIBURON DESV. Y DESC. FCO.,12228,8152
2017,VERACRUZ,TIBURON,TIBURON ENT. FCO.,608735,608735
2017,VERACRUZ,TIBURON,TIBURON MAKO DESV. FCO. (ISURUS OXYRINCHUS),49.5,45
2017,VERACRUZ,TIBURON,TIBURON MAKO DESV. Y DESC. FCO. (ISURUS OXYRINCHUS),10447.5,8358
2017,VERACRUZ,TIBURON,TIBURON MAKO ENT. FCO. (ISURUS OXYRINCHUS),745,745
2017,VERACRUZ,TIBURON,TIBURON MAMON ENT. FCO. (MUSTELUS LUNULATUS),2924,2924
2017,VERACRUZ,TIBURON,TIBURON MARTILLO ENT. FCO. (SPHYRNA LEWINI),9698,9698
2017,VERACRUZ,TIBURON,TIBURON PRIETO ENT. FCO.,2654,2654
2017,VERACRUZ,TIBURON,TIBURON TIGRE ENT. FCO.,250,250
2017,VERACRUZ,TIBURON,TIBURON VOLADOR ENT. FCO.,1295,1295
2017,VERACRUZ,TIBURON,TIBURON ZORRO DESV. Y DESC. FCO. (ALOPIAS VULPINUS),7206.25,5765
2017,VERACRUZ,TIBURON,TIBURON ZORRO ENT. FCO. (ALOPIAS VULPINUS),782,782
2017,VERACRUZ,TIBURON,TINTORERA DESV. Y DESC. FCA.,5850,3900
2017,VERACRUZ,TIBURON,TINTORERA ENT. FCA.,79,79
2017,VERACRUZ,TIBURON,TORO DESV. FCO.,407,370
2017,VERACRUZ,TIBURON,TORO ENT. FCO.,120,120
2017,VERACRUZ,TIBURON,TRIPA DESV. FCA.,2393.6,2176
2017,VERACRUZ,TIBURON,TRIPA ENT. FCA.,66578,66578
2017,YUCATAN,CAZON,CAZON DE LEY DESV. FCO.,90.2,82
2017,YUCATAN,CAZON,CAZON DESV. FCO.,183398.6,166726
2017,YUCATAN,CAZON,CAZON ENT. FCO.,667,667
2017,YUCATAN,TIBURON,CORNUDA DESV. FCA. (SPHYRNA ZYGAENA),95.7,87
2017,YUCATAN,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),129,129
2017,YUCATAN,TIBURON,GATA DESV. Y DESC. FCA.,3994.5,2663
2017,YUCATAN,TIBURON,TIBURON ALETA CARTON DESV. FCO.,5940,5400
2017,YUCATAN,TIBURON,TIBURON ALETA CARTON ENT. FCO.,108320,108320
2017,YUCATAN,TIBURON,TIBURON COLUDO DESV. Y DESC. FCO. (ALOPIAS PELAGICUS),500,400
2017,YUCATAN,TIBURON,TIBURON COLUDO ENT. FCO. (ALOPIAS PELAGICUS),54,54
2017,YUCATAN,TIBURON,TIBURON DESV. FCO.,6553.8,5958
2017,YUCATAN,TIBURON,TIBURON DESV. Y DESC. FCO.,5746.5,3831
2017,YUCATAN,TIBURON,TIBURON ENT. FCO.,34491,34491
2017,YUCATAN,TIBURON,TIBURON MARTILLO DESV. FCO. (SPHYRNA LEWINI),1387.1,1261
